Open,High,Low,Close,Contact,Open.Int,Rtn..1.Day,Rtn..1.Day.1,Rtn..2.Day,Date,sma20,ema14,dn,mavg,up,pctB,rsi14,macd,signal
8025.3,8154,8011,8120.05,517670,15408525,0.0111,-0.0198,-0.0174,2015/06/10,8279.5675,8201.005718,8006.901198,8279.5675,8552.233802,0.207485856,41.24225754,-0.420539846,0.373270532
8151.35,8156,7950,7959.2,697716,16590775,-0.0198,0.0024,0.0063,2015/06/11,8265.6375,8168.764956,7959.453087,8265.6375,8571.821913,-0.000413291,34.73668329,-0.727506446,0.212958904
7949,7994,7931,7978.7,407275,16657725,0.0024,0.0038,0.0086,2015/06/12,8251.5125,8143.422962,7920.735355,8251.5125,8582.289645,0.087618879,36.05359771,-1.036296932,-0.001914841
7968,8065,7944,8009.2,502224,15895775,0.0038,0.0047,0.0087,2015/06/15,8233.3325,8125.526567,7891.437182,8233.3325,8575.227818,0.172220577,38.15562583,-1.25455088,-0.241894404
7988,8063.8,7946.25,8047,448623,15549575,0.0047,0.004,0.0137,2015/06/16,8217.3675,8115.056358,7871.997014,8217.3675,8562.737986,0.253355444,40.75489654,-1.535182883,-0.4911714
8095.15,8127,8042.1,8079.05,538588,15644450,0.004,0.0097,0.0196,2015/06/17,8200.105,8110.25551,7863.4287,8200.105,8536.7813,0.320220491,42.94452076,-1.868290518,-0.760194437
8099,8178.7,8089.45,8157.55,547889,15873475,0.0097,0.0098,0.024,2015/06/18,8187.0275,8116.561442,7865.410849,8187.0275,8508.644151,0.454172926,48.01258017,-1.894219204,-1.003883668
8181,8250.25,8181,8237.6,457277,15013975,0.0098,0.014,0.017,2015/06/19,8176.305,8132.699916,7877.23726,8176.305,8475.37274,0.602476783,52.63314678,-1.791530348,-1.201137302
8265.55,8375,8251,8353.15,563682,12932450,0.014,0.0029,-0.0003,2015/06/22,8175.54,8162.093261,7878.36991,8175.54,8472.71009,0.798835592,58.3830498,-1.619472423,-1.349732164
8364,8397.9,8330.15,8377.4,415875,11808475,0.0029,-0.0032,0.0024,2015/06/23,8177.515,8190.800826,7875.568319,8177.515,8479.461681,0.830993869,59.49434172,-1.355057193,-1.453567425
8386.25,8418.85,8322.25,8350.3,466085,11317425,-0.0032,0.0056,0.0038,2015/06/24,8178.4425,8212.067383,7874.499082,8178.4425,8482.385918,0.782712982,57.64192532,-1.037622766,-1.488024794
8340,8433,8332.15,8397.1,514591,8759775,0.0056,-0.0018,-0.0093,2015/06/25,8182.4475,8236.738398,7869.334061,8182.4475,8495.560939,0.842771139,59.96045839,-0.653753529,-1.445519972
8361,8414,8340,8381.65,447942,13824350,-0.0018,-0.0075,-0.0005,2015/06/26,8178.5975,8256.059945,7877.500342,8178.5975,8479.694658,0.837187673,58.81589693,-0.371293968,-1.347380315
8262.25,8334,8191.4,8319.15,685923,15200625,-0.0075,0.007,0.0164,2015/06/29,8172.9725,8264.471953,7887.180927,8172.9725,8458.764073,0.755741445,54.30032444,0.055602388,-1.170626396
8319,8388,8293.05,8377.8,438151,16329550,0.007,0.0092,0.0072,2015/06/30,8180.595,8279.582359,7881.786376,8180.595,8479.403624,0.829985456,57.59074507,0.45583853,-0.912389835
8370,8480,8360.25,8455.2,452062,17025676,0.0092,-0.002,0.0039,2015/07/01,8196.5375,8302.998044,7875.663696,8196.5375,8517.411304,0.903059547,61.52756544,0.852645658,-0.607182628
8474.9,8477.9,8426,8438.3,369378,16975376,-0.002,0.0059,0.0118,2015/07/02,8211.3725,8321.038305,7874.971126,8211.3725,8547.773874,0.837286821,60.21322677,1.198707601,-0.274933967
8440,8497,8405.65,8488,364786,17359876,0.0059,0.0059,0.0034,2015/07/03,8230.06,8343.299864,7876.242261,8230.06,8583.877739,0.864509706,62.73438561,1.531719467,0.075198465
8418,8547.7,8389.2,8537.75,588517,17747600,0.0059,-0.0025,-0.0187,2015/07/06,8254.7375,8369.226549,7887.617743,8254.7375,8621.857257,0.885449836,65.1172205,1.878823206,0.43451851
8536,8561.05,8481.1,8516.6,420806,18597950,-0.0025,-0.0163,-0.02,2015/07/07,8279.0375,8388.876343,7910.144798,8279.0375,8647.930202,0.821994036,63.26517211,2.120549274,0.785426514
8449,8464,8342.4,8378,821591,18189876,-0.0163,-0.0038,0.0009,2015/07/08,8291.935,8387.426164,7928.177177,8291.935,8655.692823,0.618299861,52.68929482,2.07295921,1.088394596
8390,8416,8332,8346.1,398298,17869224,-0.0038,0.0047,0.0163,2015/07/09,8311.28,8381.916008,7980.724269,8311.28,8641.835731,0.55266888,50.59299112,1.941613417,1.345384306
8380.15,8402.75,8326.05,8385.55,414064,18308524,0.0047,0.0115,0.0096,2015/07/10,8331.6225,8382.400541,8037.355381,8331.6225,8625.889619,0.591630183,53.07920336,1.861423541,1.5460311
8401.65,8493.9,8360.55,8481.95,524461,19654424,0.0115,-0.0019,0.0071,2015/07/13,8355.26,8395.673802,8094.325852,8355.26,8616.194148,0.7427624,58.56602617,1.772826415,1.692363088
8489.8,8503.55,8440,8465.9,373452,19865924,-0.0019,0.009,0.019,2015/07/14,8376.205,8405.037295,8153.101316,8376.205,8599.308684,0.701016403,57.36328478,1.658468527,1.781898962
8464,8549.75,8464,8542.05,380300,20486776,0.009,0.0099,0.0097,2015/07/15,8399.355,8423.305656,8211.014197,8399.355,8587.695803,0.878821259,61.41234673,1.641361401,1.831082718
8560.25,8633.9,8541,8626.65,382269,21282024,0.0099,-0.0002,0.0002,2015/07/16,8422.81,8450.418235,8244.175228,8422.81,8601.444772,1.070549614,65.34936165,1.652557215,1.844509134
8640,8652.8,8610,8625.05,268425,21189676,-0.0002,0.0004,-0.0093,2015/07/17,8442.1825,8473.70247,8264.05653,8442.1825,8620.30847,1.013309485,65.21384495,1.510463214,1.803580246
8625.5,8647.7,8576.65,8628.25,297120,21412924,0.0004,-0.0096,0.0023,2015/07/20,8455.9375,8494.308808,8265.383238,8455.9375,8646.491762,0.952134993,65.368526,1.396793367,1.723162923
8621.55,8649.85,8532.3,8545,390965,20705676,-0.0096,0.0121,0.0069,2015/07/21,8464.3175,8501.067633,8273.57467,8464.3175,8655.06033,0.711495499,58.12703792,1.204706029,1.626690347
8500.2,8664.75,8491,8648.4,498766,21429824,0.0121,-0.0052,-0.0132,2015/07/22,8479.2225,8520.711949,8280.045527,8479.2225,8678.399473,0.924691413,63.53090973,1.036364203,1.526107101
8650,8667,8580.55,8603.7,425989,20677450,-0.0052,-0.0081,-0.0268,2015/07/23,8489.5525,8531.777022,8287.080923,8489.5525,8692.024077,0.781885245,59.93019502,0.8809585,1.417166541
8598.25,8598.25,8524.15,8534.35,319704,19966200,-0.0081,-0.0189,-0.0215,2015/07/24,8497.1875,8532.120086,8300.123196,8497.1875,8694.251804,0.594290288,54.74601824,0.86216149,1.31598155
8504.9,8504.9,8365,8372.8,541249,17959950,-0.0189,-0.0026,0.0006,2015/07/27,8499.87,8510.877408,8311.294985,8499.87,8688.445015,0.163078378,44.98404161,0.826501114,1.223540726
8373.25,8411,8331,8350.95,531664,14866000,-0.0026,0.0032,0.0084,2015/07/28,8498.5275,8489.553753,8306.151453,8498.5275,8690.903547,0.116434836,43.84526871,0.793459747,1.129329431
8385.5,8388,8336.85,8377.65,452407,11488875,0.0032,0.0051,0.0229,2015/07/29,8494.65,8474.633253,8295.915949,8494.65,8693.384051,0.205636756,45.65568026,0.690706874,1.022457171
8401,8459.95,8401,8420.7,499788,8861850,0.0051,0.0177,0.0167,2015/07/30,8493.77,8467.442153,8293.893084,8493.77,8693.646916,0.317212509,48.53663048,0.614055918,0.92285636
8483.4,8579.95,8477.65,8569.65,423825,17258700,0.0177,-0.0009,-0.0026,2015/07/31,8497.8525,8481.069866,8295.296309,8497.8525,8700.408691,0.677228599,57.02541198,0.562422207,0.830148454
8558,8590,8550,8561.7,210651,16853800,-0.0009,-0.0017,0.0036,2015/08/03,8499.05,8491.82055,8295.284907,8499.05,8702.815093,0.653730944,56.48982664,0.416551071,0.74257568
8570,8577.8,8450,8547.55,574620,16057275,-0.0017,0.0053,0.0079,2015/08/04,8500.5975,8499.251143,8295.855019,8500.5975,8705.339981,0.61466233,55.49084934,0.236649797,0.653718524
8556,8618,8551,8592.65,300424,16652500,0.0053,0.0026,0.0002,2015/08/05,8511.33,8511.704324,8310.961738,8511.33,8711.698262,0.70292635,58.03795415,0.104324797,0.567425891
8594.4,8641.05,8566.5,8615,301655,16881376,0.0026,-0.0024,-0.0082,2015/08/06,8524.775,8525.477081,8334.739026,8524.775,8714.810974,0.737389264,59.28153653,0.10057252,0.482804894
8599,8619,8575.2,8594.1,224960,16827750,-0.0024,-0.0058,-0.012,2015/08/07,8535.2025,8534.626804,8354.196391,8535.2025,8716.208609,0.662694785,57.56355321,-0.023032275,0.388412295
8588.9,8647.9,8503,8544.3,371638,16579700,-0.0058,-0.0063,-0.0209,2015/08/10,8538.32,8535.916563,8358.949647,8538.32,8717.690353,0.516669421,53.57915199,-0.106580926,0.288407776
8545.3,8560,8461.5,8490.8,417001,16543700,-0.0063,-0.0148,-0.0129,2015/08/11,8539.565,8529.901021,8361.884888,8539.565,8717.245112,0.362773049,49.60664686,-0.128019856,0.197438139
8452.3,8457,8355,8365.45,518433,16020800,-0.0148,0.0019,0.0212,2015/08/12,8530.735,8507.974219,8337.550326,8530.735,8723.919674,0.072209852,41.78885139,-0.066978807,0.121767614
8405.05,8445,8357,8381,462054,15691650,0.0019,0.0193,0.0128,2015/08/13,8518.4525,8491.044323,8320.056292,8518.4525,8716.848708,0.15359091,42.98915916,-0.03890218,0.054953793
8444.9,8553,8402.1,8542.7,534397,15056050,0.0193,-0.0064,-0.0071,2015/08/14,8514.335,8497.931746,8321.6222,8514.335,8707.0478,0.57359397,53.6841496,0.033850638,0.012431523
8529.15,8540.55,8411,8488.05,449746,14495725,-0.0064,-0.0007,0.002,2015/08/17,8507.325,8496.61418,8321.624926,8507.325,8693.025074,0.448101798,50.25292513,0.053438493,-0.007925289
8504.95,8531.95,8437.25,8481.7,374699,14253925,-0.0007,0.0028,-0.012,2015/08/18,8504.16,8494.625623,8318.979289,8504.16,8689.340711,0.439356535,49.85420051,-0.032473185,-0.023125064
8460,8534.65,8426.75,8505.4,380585,14414875,0.0028,-0.0147,-0.0234,2015/08/19,8497.01,8496.062206,8324.016712,8497.01,8670.003288,0.524249496,51.40398623,-0.10535354,-0.046005738
8468,8506.35,8358.4,8380.05,571472,14658075,-0.0147,-0.0088,-0.0685,2015/08/20,8485.8275,8480.593912,8312.952223,8485.8275,8658.702777,0.19406412,43.70959065,-0.196181522,-0.065244543
8280,8324.9,8222,8306.35,677855,14737625,-0.0088,-0.0602,-0.0494,2015/08/21,8474.4275,8457.361391,8286.444603,8474.4275,8662.410397,0.052944702,39.92554476,-0.332174894,-0.090310539
8010.1,8074,7771,7806.35,1343511,16194125,-0.0602,0.0115,-0.0007,2015/08/24,8446.105,8370.559872,8100.665001,8446.105,8791.544999,-0.426000176,24.45655096,-0.757180554,-0.160217283
7894.75,7926.25,7665,7896.2,979004,13434400,0.0115,-0.0121,0.0066,2015/08/25,8423.3675,8307.311889,8003.92856,8423.3675,8842.80644,-0.128419836,29.72570023,-1.115052493,-0.276669915
7860,7939,7785.1,7800.7,752073,11495075,-0.0121,0.0189,0.0285,2015/08/26,8394.52,8239.763637,7894.794819,8394.52,8894.245181,-0.094146566,27.52790687,-1.515061483,-0.440687616
7891.35,7963.25,7856.15,7948,730656,10664625,0.0189,0.0094,0.0065,2015/08/27,8370.885,8200.861819,7834.946807,8370.885,8906.823193,0.105472231,35.45479625,-1.738045229,-0.637564934
8101.1,8125,7983.15,8022.7,679971,21986376,0.0094,-0.0028,-0.0279,2015/08/28,8343.5375,8177.10691,7795.282762,8343.5375,8891.792238,0.20740107,39.09311639,-1.816999495,-0.845391377
7993,8068.4,7961,8000.05,538965,22112224,-0.0028,-0.0252,-0.0322,2015/08/31,8315.455,8153.499322,7757.327319,8315.455,8873.582681,0.217443686,38.38655746,-1.955640885,-1.059076677
7926.25,7946.5,7751.4,7798.8,681432,22122924,-0.0252,-0.0073,0.0056,2015/09/01,8278.0175,8106.206079,7687.667517,8278.0175,8868.367483,0.094124237,32.7267313,-2.440421024,-1.31852862
7860,7874.1,7721.3,7742.15,696245,22781176,-0.0073,0.013,-0.01,2015/09/02,8235.4925,8057.665268,7619.934482,8235.4925,8851.050518,0.099272135,31.32654713,-2.914132736,-1.620523199
7794.9,7869.45,7759,7842.55,491572,22688776,0.013,-0.0227,-0.0342,2015/09/03,8196.87,8028.983233,7584.480862,8196.87,8809.259138,0.210706822,36.51096215,-3.316149012,-1.952075879
7799.7,7800,7632.2,7664.35,781099,23195250,-0.0227,-0.0117,0.0072,2015/09/04,8150.3825,7980.365468,7524.656297,8150.3825,8776.108703,0.111625262,31.90677975,-3.824804585,-2.292922994
7677.75,7725.7,7560.1,7574.5,548939,23572824,-0.0117,0.0191,0.0333,2015/09/07,8101.8925,7926.250072,7455.81039,8101.8925,8747.97461,0.091853348,29.8620147,-4.194029957,-2.635031601
7592,7752.9,7558.1,7719.4,696134,23745024,0.0191,0.0139,0.0115,2015/09/08,8063.3225,7898.670063,7422.633959,8063.3225,8704.011041,0.231599304,36.88654633,-4.412581312,-2.956978248
7838,7865,7783.1,7826.7,686641,22254024,0.0139,-0.0024,-0.0048,2015/09/09,8036.385,7889.074054,7403.517615,8036.385,8669.252385,0.334337331,41.55454625,-4.066649365,-3.215712041
7735,7838,7690.05,7808.25,652173,22727800,-0.0024,-0.0024,0.0086,2015/09/10,8007.7475,7878.297514,7388.152538,8007.7475,8627.342462,0.339009747,40.99310918,-3.80050938,-3.436102028
7842.2,7878,7760,7789.35,539788,22672600,-0.0024,0.011,0.005,2015/09/11,7970.08,7866.437845,7395.165038,7970.08,8544.994962,0.342820233,40.3910792,-3.434552928,-3.600425589
7798.7,7888.8,7765.5,7875.2,410700,22324776,0.011,-0.0059,0.0027,2015/09/14,7939.4375,7867.606133,7415.115823,7939.4375,8463.759177,0.438742281,44.38639817,-3.178602079,-3.682445706
7869,7887.9,7801,7828.55,426436,22243100,-0.0059,0.0087,0.0197,2015/09/15,7906.78,7862.398648,7443.858133,7906.78,8369.701867,0.4155041,42.71115615,-3.048223914,-3.697344726
7897,7919,7852.45,7896.3,448314,21554700,0.0087,0.0109,0.0106,2015/09/16,7876.325,7866.918828,7503.579225,7876.325,8249.070775,0.526794402,45.90439893,-2.879427864,-3.648820154
7965,8059,7954.4,7982.55,721290,21852050,0.0109,-0.0003,-0.0232,2015/09/18,7856.45,7882.336318,7558.342092,7856.45,8154.557908,0.711500595,49.74480651,-2.509071725,-3.502627614
7912.5,7992,7902,7980.05,576788,19116950,-0.0003,-0.0229,-0.0156,2015/09/21,7840.135,7895.364809,7615.686792,7840.135,8064.583208,0.811686605,49.63481293,-2.072296052,-3.266879402
8011.35,8013.9,7776.4,7797.1,870824,17766700,-0.0229,0.0075,0.0094,2015/09/22,7839.6725,7882.262834,7614.909826,7839.6725,8064.435174,0.405294551,42.26902923,-1.766787329,-2.972902293
7718,7889,7713.95,7855.45,713391,15349300,0.0075,0.0019,-0.0038,2015/09/23,7837.635,7878.68779,7614.224239,7837.635,8061.045761,0.539870506,45.06893688,-1.26444435,-2.66154618
7826.5,7896,7797.15,7870.35,669444,12135075,0.0019,-0.0057,0.0007,2015/09/24,7841.1175,7877.576085,7617.947,7841.1175,8064.288,0.565493647,45.79192132,-0.658837159,-2.312471489
7890.15,7929.8,7817.8,7825.5,411586,18599050,-0.0057,0.0064,0.0198,2015/09/28,7834.9925,7870.632607,7617.233419,7834.9925,8052.751581,0.478204124,43.91815306,-0.216875165,-1.954951738
7720,7969.9,7705,7875.85,925370,18824900,0.0064,0.0133,0.0128,2015/09/29,7827.65,7871.328259,7626.4277,7827.65,8028.8723,0.619768038,46.56178312,0.081460046,-1.592722613
7929,7989.8,7894,7980.35,533627,18653576,0.0133,-0.0004,0.0191,2015/09/30,7826.665,7885.864491,7628.660861,7826.665,8024.669139,0.888085322,51.65541663,0.424167828,-1.206901308
8034,8037,7952.1,7976.95,469650,19092876,-0.0004,0.0195,0.023,2015/10/01,7835.5725,7898.009226,7627.605941,7835.5725,8043.539059,0.839904408,51.48347111,0.539333591,-0.827038924
8034.95,8145,8030.55,8132.8,476060,20337624,0.0195,0.0034,0.0076,2015/10/05,7855.105,7929.314662,7615.006479,7855.105,8095.203521,1.078293857,58.33055009,0.696004116,-0.470919386
8190.2,8190.2,8105.05,8160.55,443158,20319876,0.0034,0.0042,-0.0004,2015/10/06,7871.005,7960.146041,7596.662397,7871.005,8145.347603,1.027706956,59.42848773,0.870331986,-0.143960715
8163,8204.7,8142.15,8194.65,440596,21209000,0.0042,-0.0046,0.0013,2015/10/07,7897.52,7991.413235,7606.213216,7897.52,8188.826784,1.009994989,60.79549845,1.064277155,0.170602005
8199,8199,8127.35,8157.25,380150,21205124,-0.0046,0.0059,-0.0009,2015/10/08,7926.6575,8013.524804,7654.467828,7926.6575,8198.847172,0.923587895,58.46861085,1.182497053,0.442484383
8207.7,8248.9,8152.55,8205.35,508415,21250876,0.0059,-0.0068,-0.0081,2015/10/09,7950.955,8039.101497,7670.475926,7950.955,8231.434074,0.953500856,60.55937904,1.319048072,0.662249409
8226.65,8247,8136.5,8149.6,402009,21845324,-0.0068,-0.0013,-0.0035,2015/10/12,7967.1,8053.83463,7679.993795,7967.1,8254.206205,0.817826638,56.97900215,1.517540856,0.8549623
8146.6,8162.45,8093.6,8138.8,436206,21086976,-0.0013,-0.0021,0.0059,2015/10/13,7983.6275,8065.163346,7696.945004,7983.6275,8270.309996,0.770634765,56.28477463,1.620038268,1.025915436
8110,8148,8107.15,8121.4,339583,19782076,-0.0021,0.0081,0.017,2015/10/14,8000.23,8072.661567,7722.14407,8000.23,8278.31593,0.717864313,55.11956793,1.746293313,1.172818268
8164,8206.9,8141,8187,387478,20120924,0.0081,0.0088,0.0102,2015/10/15,8015.82,8087.906691,7732.606832,8015.82,8299.033168,0.802210525,58.59939751,1.867830813,1.32042907
8191.55,8266.85,8151,8259.45,450433,20324376,0.0088,0.0014,-0.0007,2015/10/16,8037.365,8110.779132,7748.903469,8037.365,8325.826531,0.884947343,62.09496051,1.93208563,1.457771461
8260,8282.6,8242.25,8270.75,301753,19934276,0.0014,-0.002,-0.001,2015/10/19,8056.0875,8132.108581,7758.225499,8056.0875,8353.949501,0.860338847,62.62500985,1.964369418,1.579331175
8273.55,8288.5,8226.1,8253.9,320513,19589650,-0.002,0.001,0.0061,2015/10/20,8069.655,8148.347437,7761.872824,8069.655,8377.437176,0.799310705,61.24961048,2.043222535,1.688102884
8254.9,8298,8215.5,8262.3,423915,19044224,0.001,0.0051,0.0002,2015/10/21,8083.7675,8163.541112,7767.935543,8083.7675,8399.599457,0.782638435,61.70118601,1.955796694,1.774025067
8321.55,8339.95,8286.2,8304.15,355703,18527024,0.0051,-0.0049,-0.0072,2015/10/23,8109.12,8182.288964,7808.35952,8109.12,8409.88048,0.824228103,63.95491281,1.853795684,1.833441468
8400,8723.85,8257.1,8263.6,372014,16883450,-0.0049,-0.0023,-0.0109,2015/10/26,8129.5275,8193.130435,7845.460391,8129.5275,8413.594609,0.73598737,60.25501907,1.736514766,1.857771902
8237,8254.7,8225,8244.25,382756,15131475,-0.0023,-0.0086,-0.0158,2015/10/27,8148.2225,8199.946377,7886.509364,8148.2225,8409.935636,0.683459458,58.51537607,1.625070568,1.858331047
8204,8225,8140.75,8173.6,546704,10695775,-0.0086,-0.0073,-0.0097,2015/10/28,8165.6275,8196.433527,7949.801481,8165.6275,8381.453519,0.518469738,52.54978191,1.458613404,1.826366613
8166,8168.95,8106.4,8114.1,484472,7466575,-0.0073,-0.0024,-0.0047,2015/10/29,8177.54,8185.455723,8005.057953,8177.54,8350.022047,0.316096802,48.10206715,1.358788787,1.769806387
8142.05,8182,8066.2,8094.7,160902,18779176,-0.0024,-0.0023,-0.0009,2015/10/30,8183.2575,8173.35496,8030.892769,8183.2575,8335.622231,0.209389767,46.71377638,1.258367626,1.694948831
8073,8088,8022.25,8076.15,117483,18960600,-0.0023,0.0014,-0.0008,2015/11/02,8188.2175,8160.394299,8058.223457,8188.2175,8318.211543,0.068951403,45.36552914,1.078114107,1.596476019
8105.15,8129.7,8055.7,8087.25,109417,19020224,0.0014,-0.0021,-0.0121,2015/11/03,8185.94,8150.641726,8050.653746,8185.94,8321.226254,0.135254888,46.36311855,0.865027349,1.465565443
8132.55,8145,8057.65,8070.05,116942,18716400,-0.0021,-0.01,-0.0115,2015/11/04,8181.415,8139.896162,8037.270503,8181.415,8325.559497,0.113703603,44.99219749,0.57587277,1.312240562
8053.2,8055,7975.1,7989.4,142523,19072950,-0.01,-0.0015,-0.0067,2015/11/05,8171.1525,8119.830007,8004.733512,8171.1525,8337.571488,-0.046068999,39.14700337,0.21013169,1.12961123
7985.05,8026,7946.95,7977.4,148999,18672300,-0.0015,-0.0052,-0.0219,2015/11/06,8162.16,8100.83934,7975.502105,8162.16,8348.817895,0.005083885,38.34868924,-0.120697095,0.923254356
7820,7954.9,7790,7936.05,226372,17932576,-0.0052,-0.0168,-0.014,2015/11/09,8148.695,8078.867428,7939.009483,8148.695,8358.380517,-0.007056957,35.65080342,-0.433550699,0.69451866
7895.35,7908,7791.15,7802.5,158968,17737576,-0.0168,0.0029,-0.0036,2015/11/10,8131.34,8042.018437,7873.012178,8131.34,8389.667822,-0.136478095,28.64218718,-0.865071565,0.436331441
7860,7860,7812,7825.05,23566,17633324,0.0029,-0.0065,0.0003,2015/11/11,8115.6525,8013.089312,7824.962879,8115.6525,8406.342121,0.000149851,31.10503611,-1.170346131,0.15531645
7765.9,7797.4,7742.55,7774.3,113362,17551350,-0.0065,0.0068,0.0101,2015/11/13,8098.2975,7981.250737,7771.811098,8098.2975,8424.783902,0.003811647,28.70392777,-1.472098565,-0.148068682
7738,7857.7,7725.75,7827.25,157193,17152424,0.0068,0.0032,-0.0122,2015/11/16,8080.31,7960.717306,7736.189538,8080.31,8424.430462,0.132308991,34.39425834,-1.656570051,-0.451922477
7858.9,7880.65,7801.1,7852.6,138223,16996424,0.0032,-0.0154,0.0007,2015/11/17,8059.9675,7946.301665,7712.525758,8059.9675,8407.409242,0.201579467,36.98722642,-1.783545637,-0.746208365
7838.35,7854.95,7725,7731.95,172971,17648924,-0.0154,0.0163,0.0155,2015/11/18,8033.0275,7917.721443,7671.854476,8033.0275,8394.200524,0.083194924,30.75664797,-1.936558358,-1.025367379
7791.1,7871.3,7771,7858.35,171785,16679475,0.0163,-0.0009,-0.0009,2015/11/19,8013.25,7909.805251,7659.375914,8013.25,8367.124086,0.281136842,41.81503555,-2.025481277,-1.27376882
7854,7924,7822,7851.6,186227,15787125,-0.0009,0,-0.0025,2015/11/20,7992.715,7902.044551,7651.597589,7992.715,8333.832411,0.293157729,41.43448092,-2.135033004,-1.497583921
7872.85,7879.65,7822.2,7851.25,168717,13772100,0,-0.0024,0.0039,2015/11/23,7970.07,7895.271944,7655.564004,7970.07,8284.575996,0.311100581,41.41343467,-2.235389811,-1.697788267
7826,7875.2,7806.4,7832.25,170578,11800800,-0.0024,0.0063,0.0179,2015/11/24,7948.5025,7886.869018,7659.330766,7948.5025,8237.674234,0.298990554,40.21912834,-2.232355886,-1.849708747
